;link;cím;jelenlegi rovat;új elsődleges rovat;új másodlagos rovatok vesszővel elválasztva;kategóriák vesszővel elválasztva;
1274;https://www.alapjarat.hu/tech/egyedi-uralkodo-2004-es-mercedes-benz-slk/;Egyed(i) uralkodó – 2004-es Mercedes-Benz SLK;Tech;El Mondó;;Sztori;
1275;https://www.alapjarat.hu/tech/amit-a-bmw-e21-rol-tudni-kell/;Amit a BMW E21-ről tudni kell;Tech;El Mondó;;Sztori;
1276;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/milyen-autoja-volna-ma-jozsef-attilanak/;Milyen autója volna ma József Attilának?;Nagyvilág;Aktuális;;Aktuális;
1277;https://www.alapjarat.hu/tech/egy-jatekauto-tortenete-ii-resz/;Egy játékautó története II. rész;Tech;El Mondó;;Sztori;
1278;https://www.alapjarat.hu/kozossegi/fotozz-es-nyerd-meg-a-10-db-alapjaratos-polo-egyiket/;Fotózz és nyerd meg a 10 db Alapjáratos póló egyikét!;Közösségi;Aktuális;;Aktuális;
1279;https://www.alapjarat.hu/media/videok/itt-a-taxi-5-magyar-szinkronos-elozetese-video/;Itt a Taxi 5 magyar szinkronos előzetese! VIDEÓ!;Videók;Média;Aktuális;Aktuális,Videók;
1280;https://www.alapjarat.hu/tech/a-tesla-model-s-100d-igenis-egy-elheto-auto-video/;A Tesla Model S 100D igenis egy élhető autó  - VIDEÓ!;Tech;Autóteszt;;Használt autók tesztje;
1281;https://www.alapjarat.hu/tech/harmadjara-is-eltalalt-forma-1987-es-mazda-rx7-fc/;Harmadjára is eltalált forma – 1987-es Mazda RX7 FC;Tech;El Mondó;;Sztori;
1282;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/fura-autos-hiedelmek-a-vilagbol-te-melyikben-hiszel/;Fura autós hiedelmek a világból. Te melyikben hiszel?;Nagyvilág;Aktuális;;Aktuális;
1283;https://www.alapjarat.hu/verseny/daniel-ricciardo-odaszurt-a-versenyzotarsainak/;Daniel Ricciardo odaszúrt a versenyzőtársainak;Verseny;Rajtrács;;F1;
1284;https://www.alapjarat.hu/verseny/lewis-hamilton-nyerte-mindket-szabadedzest-kinaban/;Lewis Hamilton nyerte mindkét szabadedzést Kínában!;Verseny;Rajtrács;;F1;
1285;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/kidobtak-a-teslat-egy-model-x-balesetenek-vizsgalatabol/;Kidobták a Teslát egy Model X balesetének vizsgálatából;Nagyvilág;Aktuális;Tech;Aktuális,Tech;
1286;https://www.alapjarat.hu/tech/a-roadsterek-kiskiralya-fiat-124-spider-abarth/;A roadsterek kiskirálya – Fiat 124 Spider Abarth;Tech;Tech;;Tech;
1287;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/jo-hirek-a-kovetkezo-generacios-wrx-manualis-valtot-kap/;Jó hírek, a következő generációs WRX manuális váltót kap;Nagyvilág;Tech;;Tech;
1288;https://www.alapjarat.hu/hasznos-infok/a-legjobb-automarkak-2018-ban/;A legjobb autómárkák 2018-ban;Hasznos infók;El Mondó;;Top;
1289;https://www.alapjarat.hu/kozossegi/fritzenfest-2018-nemetek-a-kobon-galeria/;FritzenFest 2018: Németek a köbön – GALÉRIA!;Közösségi;Közös csapatás;;Közös csapatás;
1290;https://www.alapjarat.hu/kozossegi/loerok-bulija-12-ford-mustang-talalkozo/;Lóerők bulija: 12. Ford Mustang találkozó;Közösségi;Közös csapatás;;Közös csapatás;
1291;https://www.alapjarat.hu/kozossegi/egy-csaladias-hangulatu-verseny-budapest-tata-rallye-historic/;Egy családias hangulatú verseny – Budapest-Tata Rallye Historic;Közösségi;Rajtrács;;Sporthírek;
1292;https://www.alapjarat.hu/kozossegi/minden-igenyt-kielegit-oldtimer-premier-2018/;Minden igényt kielégít – Oldtimer Premier 2018;Közösségi;Közös csapatás;;Közös csapatás;
1293;https://www.alapjarat.hu/kozossegi/matsuri-tokolon-avagy-tombolt-a-redsun-fest/;Matsuri Tökölön, avagy tombolt a RedSun Fest;Közösségi;Közös csapatás;;Közös csapatás;
1294;https://www.alapjarat.hu/hasznos-infok/ha-ilyen-autod-van-akkor-vigyazz-a-tolvajokra/;Ha ilyen autód van, akkor vigyázz a tolvajokra!;Hasznos infók;Hasznos infók;;Hasznos infók;
1295;https://www.alapjarat.hu/kozossegi/interju-a-12-ford-mustang-talalkozo-foszervezoivel/;Interjú a 12. Ford Mustang találkozó főszervezőivel;Közösségi;Közös csapatás;;Közös csapatás;
1296;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/jon-a-212-loeros-toyota-yaris/;Jön a 212 lóerős Toyota Yaris!;Nagyvilág;Aktuális;;Aktuális;
1297;https://www.alapjarat.hu/verseny/daniel-ricciardo-nyerte-a-kinai-nagydijat/;Daniel Ricciardo nyerte a Kínai Nagydíjat!;Verseny;Rajtrács;;F1;
1298;https://www.alapjarat.hu/nagyvilag-bulvar/lowrider-buli-amikor-a-japcsiknal-elszakad-a-cerna/;Lowrider buli – amikor a japcsiknál elszakad a cérna;Nagyvilág;Tuning;;Tuning;
1299;https://www.alapjarat.hu/tech/miert-jo-a-boxermotor/;Miért jó a boxermotor?;Tech;Tech;;Tech;
1300;https://www.alapjarat.hu/media/kepek/oldtimer-premier-2018-galeria/;Oldtimer Premier 2018 - GALÉRIA;Képek;Közös csapatás;Média;Közös csapatás,Képek;
1301;https://www.alapjarat.hu/media/kepek/budapest-tata-rallye-historic-galeria/;Budapest-Tata Rallye Historic - GALÉRIA;Képek;Rajtrács;Média;Sporthírek,Képek;
1302;https://www.alapjarat.hu/tech/vegre-itt-az-uj-audi-a6-avant/;Végre itt az új Audi A6 Avant!;Tech;Aktuális;;Aktuális;
1303;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/az-audinal-jart-az-alapjarat-interju/;Az Audinál járt az Alapjárat – Interjú;Nagyvilág;Aktuális;;Aktuális;
1304;https://www.alapjarat.hu/media/kepek/12-ford-mustang-talalkozo-galeria/;12. Ford Mustang Találkozó - GALÉRIA;Képek;Közös csapatás;Média;Közös csapatás,Képek;
1305;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/tenyleg-megszunik-a-tt-sportautok-gyartasa-gyorben/;Tényleg megszűnik a TT sportautók gyártása Győrben?;Nagyvilág;Aktuális;;Aktuális;
1306;https://www.alapjarat.hu/tech/amikor-parosul-a-teljesitmeny-es-a-kinezet-a-la-bentley-mulsanne/;Amikor párosul a teljesítmény és a kinézet á la Bentley Mulsanne;Tech;Tuning;;Tuning;
1307;https://www.alapjarat.hu/tech/igy-kell-rahuzni-egy-911-r-kulsejet-egy-volkswagen-beetle-re/;Így kell ráhúzni egy 911 R külsejét egy Volkswagen Beetle-re!;Tech;Tuning;;Tuning;
1308;https://www.alapjarat.hu/hasznos-infok/ezek-most-a-magyarok-kedvenc-autoi/;Ezek most a magyarok kedvenc autói;Hasznos infók;Aktuális;;Aktuális;
1309;https://www.alapjarat.hu/tech/280-nal-repeszthet-az-uj-bmw-m2-competition/;280-nal repeszthet az új BMW M2 Competition;Tech;Aktuális;;Aktuális;
1310;https://www.alapjarat.hu/tech/a-seat-leon-st-ket-arnyalata-galeria/;A SEAT Leon ST két árnyalata – GALÉRIA!;Tech;Aktuális;;Aktuális;
1311;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/mercedes-maybach-gls-tanulmanyt-mutatnak-be-a-pekingi-autoszalonon/;Mercedes-Maybach GLS tanulmányt mutatnak be a Pekingi Autószalonon;Nagyvilág;Aktuális;;Aktuális;
1312;https://www.alapjarat.hu/tech/hommage-uj-fogalmat-hozott-letre-a-bmw/;HOMMAGE – Új fogalmat hozott létre a BMW;Tech;Tech;;Tech;
1313;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/bemutatkozott-a-lexus-es-az-5-os-bmw-rivalisa/;Bemutatkozott a Lexus ES, az 5-ös BMW riválisa;Nagyvilág;Aktuális;;Aktuális;
1314;https://www.alapjarat.hu/kozossegi/esemeny-es-programajanlo-04-20-04-22/;Esemény és programajánló – 04.20. – 04.22.;Közösségi;Aktuális;;Aktuális;
1315;https://www.alapjarat.hu/nagyvilag-bulvar/bulvar/keszthelyi-vivien-schumacher-fiaval-randizgat/;Keszthelyi Vivien Schumacher fiával randizgat!;Bulvár;Rajtrács;;Sporthírek;
1316;https://www.alapjarat.hu/tech/hooterbol-autoversenyzo-corvette-blokkos-2008-as-nissan-350z/;Hooterből autóversenyző?! Corvette-blokkos 2008-as Nissan 350Z;Tech;Tuning;;Tuning;
1317;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/ez-most-a-vilag-legdragabb-rendszamtablaja/;Ez most a világ legdrágább rendszámtáblája;Nagyvilág;El Mondó;;Top;
1318;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/egy-majdnem-szuz-olasz-csodor-lamborghini-vt-6-0-se/;Egy majdnem szűz olasz csődör: Lamborghini VT 6.0 SE;Nagyvilág;El Mondó;;Top;
1319;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/itt-a-megujult-citroen-c4-cactus/;Itt a megújult Citroën C4 Cactus;Nagyvilág;Aktuális;;Aktuális;
1320;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/dehogy-ert-veget-a-dizelbotrany/;Dehogy ért véget a dízelbotrány!;Nagyvilág;Aktuális;;Aktuális;
1321;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/kozeleg-a-2018-as-pekingi-autoszalon/;Közeleg a 2018-as Pekingi Autószalon!;Nagyvilág;Aktuális;;Aktuális;
1322;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/40-eves-toyota-land-cruiser-mindossze-8000-kilometerrel/;40 éves Toyota Land Cruiser mindössze 8000 kilométerrel;Nagyvilág;Aktuális;;Aktuális;
1323;https://www.alapjarat.hu/verseny/a-renault-uldozobe-venne-a-nagyokat/;A Renault üldözőbe venné a nagyokat;Verseny;Rajtrács;;F1;
1324;https://www.alapjarat.hu/verseny/tassi-attila-a-hungaroringen-nyilatkozott-az-alapjarat-szamara/;Tassi Attila a Hungaroringen nyilatkozott az Alapjárat számára!;Verseny;Rajtrács;;Sporthírek;
1325;https://www.alapjarat.hu/nagyvilag-bulvar/bulvar/jamie-foxx-egy-futurisztikus-tankkal-jelent-meg-malibuban/;Jamie Foxx egy futurisztikus tankkal jelent meg Malibuban;Bulvár;Aktuális;;Aktuális;
1326;https://www.alapjarat.hu/hasznos-infok/ezt-csinalja-vezetes-kozben-a-legtobb-magyar-sofor/;Ezt csinálja vezetés közben a legtöbb magyar sofőr;Hasznos infók;Hasznos infók;;Hasznos infók;
1327;https://www.alapjarat.hu/tech/a-polestar-1-sikeresen-teljesitette-a-sarkkori-teszteket/;A Polestar 1 sikeresen teljesítette a sarkköri teszteket;Tech;Aktuális;;Aktuális;
1328;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/zuhanorepulesben-az-opel-gyarbezarasok-johetnek/;Zuhanórepülésben az Opel, gyárbezárások jöhetnek!;Nagyvilág;Aktuális;;Aktuális;
1329;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/david-brown-automotive-betekintes-az-egyesult-kiralysag-egyik-vezeto-gyartojanak-kulisszai-moge/;David Brown Automotive: Betekintés az Egyesült Királyság egyik vezető gyártójának kulisszái mögé;Nagyvilág;El Mondó;;Sztori;
1330;https://www.alapjarat.hu/hasznos-infok/minden-amit-az-onvezeto-autokrol-tudnod-kell/;Minden, amit az önvezető autókról tudnod kell;Hasznos infók;Tech;;Tech;
1331;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/elnoki-ugy-trump-is-es-putyin-is-uj-limuzint-kap/;Elnöki ügy! - Trump is és Putyin is új limuzint kap;Nagyvilág;Aktuális;;Aktuális;
1332;https://www.alapjarat.hu/hasznos-infok/9-zsenialis-autos-kutyu-az-amazonrol/;9 zseniális autós kütyü az Amazonról;Hasznos infók;Tech;;Tech;
1333;https://www.alapjarat.hu/tech/visszafogott-letisztult-kulsot-kapott-az-audi-tt-8s/;Visszafogott, letisztult külsőt kapott az Audi TT 8S;Tech;Aktuális;;Aktuális;
1334;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/szorszalak-vigyazzba-libabor-on-erkezik-az-uj-dbs/;Szőrszálak vigyázzba, libabőr ON, érkezik az új DBS;Nagyvilág;Aktuális;;Aktuális;
1335;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/angol-ur-a-sivatagban-videon-a-rolls-royce-cullinnan/;Angol úr a sivatagban: videón a Rolls-Royce Cullinnan;Nagyvilág;Aktuális;;Aktuális;
1336;https://www.alapjarat.hu/verseny/bemutatkozott-a-volkswagen-id-r-pikes-peak/;Bemutatkozott a Volkswagen ID R Pikes Peak!;Verseny;Rajtrács;;Sporthírek;
1337;https://www.alapjarat.hu/tech/honda-spoon-s660-lattal-mar-ilyet/;Honda Spoon S660 – Láttál már ilyet?;Tech;Tuning;;Tuning;
1338;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/jon-a-legujabb-het-szemelyes-suzuki/;Jön a legújabb hétszemélyes Suzuki;Nagyvilág;Aktuális;;Aktuális;0
1339;https://www.alapjarat.hu/tech/a-8-as-bmw-walesben-rejtozkodott/;A 8-as BMW Walesben rejtőzködött;Tech;Aktuális;;Aktuális;
1340;https://www.alapjarat.hu/tech/a-kovetendo-pelda-mercedes-benz-300-sl-gullwing/;A követendő példa – Mercedes-Benz 300 SL Gullwing;Tech;El Mondó;;Sztori;
1341;https://www.alapjarat.hu/hasznos-infok/itt-is-fizetni-kell-majd-a-parkolasert-budapesten/;Itt is fizetni kell majd a parkolásért Budapesten!;Hasznos infók;Hasznos infók;;Hasznos infók;
1342;https://www.alapjarat.hu/tech/california-love-a-vw-bogarak-sorsa-kaliforniaban/;California love – A VW Bogarak sorsa Kaliforniában;Tech;Tuning;;Tuning;
1343;https://www.alapjarat.hu/teszt/hol-suhan-hol-robog-bmw-i3-rex-teszt/;Hol suhan, hol robog: BMW i3 REx - Teszt;Teszt;Autóteszt;;Használt autók tesztje;
1344;https://www.alapjarat.hu/tech/teljesitmeny-otvozve-a-formaval-500-loeros-v8-as-bmw-e28/;Teljesítmény ötvözve a formával – 500 lóerős V8-as BMW E28;Tech;Tuning;;Tuning;
1345;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-lynk-co-csak-hibrid-es-elektromos-modelleket-fog-ertekesiteni-europaban/;A Lynk & Co csak hibrid és elektromos modelleket fog értékesíteni Európában;Nagyvilág;Aktuális;;Aktuális;
1346;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/kinaban-debutalt-a-skoda-kamiq/;Kínában debütált a Skoda Kamiq;Nagyvilág;Aktuális;;Aktuális;
1347;https://www.alapjarat.hu/tech/a-nemet-birodalom-visszavag-avagy-az-e-tron-ok-harca/;A német birodalom visszavág, avagy az E-TRON-ok harca;Tech;Aktuális;Tech;Aktuális,Tech;
1348;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/miert-erdekes-a-pekingi-autoszalon/;Miért érdekes a Pekingi Autószalon?;Nagyvilág;Aktuális;;Aktuális;
1349;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-mercedes-a-osztaly-szedan-valtozata-pekingben-tunt-fel/;A Mercedes A-osztály szedán változata Pekingben tűnt fel;Nagyvilág;Aktuális;;Aktuális;
1350;https://www.alapjarat.hu/tech/ilyen-lett-az-elektromos-bmw-ix3/;Ilyen lett az elektromos BMW iX3;Tech;Aktuális;Tech;Aktuális,Tech;
1351;https://www.alapjarat.hu/egyeb/melkus-rs1000-nagy-betus-gt-az-ndk-bol/;Melkus RS1000, nagy betűs GT az NDK-ból;Egyéb;El Mondó;;Sztori;
1352;https://www.alapjarat.hu/kozossegi/300-vasparipa-megannyi-loero-es-felhordult-a-varos-igy-koszontotte-a-tavaszt-a-harley/;300 vasparipa, megannyi lóerő és felhördült a város: így köszöntötte a tavaszt a Harley!;Közösségi;Közös csapatás;;Közös csapatás;
1353;https://www.alapjarat.hu/tech/nissan-fairlady-z-370z-egy-kicsit-maskepp/;Nissan Fairlady Z (370Z), egy kicsit másképp;Tech;Tuning;;Tuning;
1354;https://www.alapjarat.hu/kozossegi/wtcr-es-nagy-futam-programajanlo-a-hosszuhetvegere/;WTCR és Nagy Futam – programajánló a hosszúhétvégére;Közösségi;Rajtrács;Aktuális;WTCR,Sporthírek,Aktuális;
1355;https://www.alapjarat.hu/tech/ferrari-a-porban-v-2-1989-es-ferrari-testarossa/;Ferrari a porban V.2 – 1989-es Ferrari Testarossa;Tech;Tuning;;Tuning;
1356;https://www.alapjarat.hu/tech/valodi-versenyauto-valodi-utcara-2009-es-audi-r8-lms/;Valódi versenyautó, valódi utcára – 2009-es Audi R8 LMS;Tech;Tuning;;Tuning;
1357;https://www.alapjarat.hu/tech/sose-itelj-elso-latasra-700-loeros-turbos-volvo-244-2jz/;Sose ítélj első látásra – 700 lóerős turbós Volvo 244 2JZ;Tech;Tuning;;Tuning;
1358;https://www.alapjarat.hu/hasznos-infok/hadat-uzen-brusszel-a-kilometerora-visszatekeroknek/;Hadat üzen Brüsszel a kilométeróra-visszatekerőknek!;Hasznos infók;Hasznos infók;Aktuális;Hasznos infók,Aktuális;
1359;https://www.alapjarat.hu/tech/otvozott-stilusok-1978-as-vw-bogar-airride/;Ötvözött stílusok – 1978-as VW Bogár airride;Tech;El Mondó;;Sztori;
1360;https://www.alapjarat.hu/verseny/wtcr-sajtotajekoztato-budapest-sziveben/;WTCR sajtótájékoztató Budapest szívében;Verseny;Rajtrács;;WTCR;
1361;https://www.alapjarat.hu/verseny/tassi-attila-interju-es-palyabejaras-a-hungaroringen-video/;Tassi Attila interjú és pályabejárás a Hungaroringen – VIDEÓ!;Verseny;Rajtrács;;Sporthírek;
1362;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/ezek-a-vilag-legszebb-autoi-belulrol/;Ezek a világ legszebb autói. Belülről.;Nagyvilág;El Mondó;;Top;
1363;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/hosszu-tavon-is-megmenekulhet-a-dizeltechnologia-de-mi-lesz-a-mostani-autokkal/;Hosszú távon is megmenekülhet a dízeltechnológia! De mi lesz a mostani autókkal?;Nagyvilág;Tech;;Tech;
1364;https://www.alapjarat.hu/egyeb/az-allami-pancelos-zil-41047/;Az állami páncélos: ZIL-41047;Egyéb;El Mondó;;Sztori;
1365;https://www.alapjarat.hu/teszt/o-itt-vologya-volga-m21-teszt-video/;Ő itt Vologya: Volga M21 – Teszt + Videó!;Teszt;Autóteszt;;Használt autók tesztje;
1366;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/egy-forddal-szebb-az-elet-interju/;Egy Forddal szebb az élet – INTERJÚ;Nagyvilág;Aktuális;;Aktuális;
1367;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/hatalom-reprezentacio-szovjet-modra-gaz-13-csajka/;Hatalom-reprezentáció szovjet módra - GAZ-13 Csajka;Nagyvilág;El Mondó;;Sztori;
1368;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/igy-vett-jozsef-uj-trabantot-1963-ban/;Így vett József új Trabantot 1963-ban!;Nagyvilág;El Mondó;;Sztori;
1369;https://www.alapjarat.hu/verseny/osszefoglalo-a-wtcr-szombati-napjarol/;Összefoglaló a WTCR szombati napjáról;Verseny;Rajtrács;;WTCR;
1370;https://www.alapjarat.hu/kozossegi/blitz-ring-opel-talalkozon-jart-az-alapjarat/;Blitz Ring Opel találkozón járt az Alapjárat;Közösségi;Közös csapatás;;Közös csapatás;
1371;https://www.alapjarat.hu/media/kepek/iii-hungarian-blitz-ring-opeltalalkozo-galeria/;III. Hungarian Blitz Ring Opeltalálkozó - GALÉRIA;Képek;Közös csapatás;Média;Közös csapatás,Képek;
1372;https://www.alapjarat.hu/verseny/michelisz-volt-a-hetvege-nagy-vesztese/;Michelisz volt a hétvége nagy vesztese!;Verseny;Rajtrács;;WTCR;
1373;https://www.alapjarat.hu/media/kepek/hungaroring-wtcr-2018-galeria/;Hungaroring WTCR 2018 - GALÉRIA;Képek;Rajtrács;Média;WTCR,Képek;
1374;https://www.alapjarat.hu/kozossegi/lefutott-a-nagy-futam-2018-galeria/;Lefutott A Nagy Futam 2018 – Galéria!;Közösségi;Rajtrács;;Sporthírek;
1375;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/egy-kis-csoda-ukrajnabol-a-zaporozsec/;Egy kis ”csoda” Ukrajnából: A Zaporozsec;Nagyvilág;El Mondó;;Sztori;
1376;https://www.alapjarat.hu/tech/ferrari_porban_v-3_2000_es_ferrari_360_modena/;Ferrari a porban V.3 – 2000-es Ferrari 360 Modena;Tech;Tuning;;Tuning;
1377;https://www.alapjarat.hu/tech/462-loerovel-erkezik-az-uj-cayenne-e-hybrid/;462 lóerővel érkezik az új Cayenne E-Hybrid;Tech;Tech;Aktuális;Tech,Aktuális;
1378;https://www.alapjarat.hu/verseny/keszthelyi-vivien-is-ott-volt-a-nagy-futamon/;Keszthelyi Vivien is ott volt a Nagy Futamon;Verseny;Rajtrács;;Sporthírek;
1379;https://www.alapjarat.hu/hasznos-infok/ennyivel-veszelyesebb-egy-oreg-rozsdas-auto/;Ennyivel veszélyesebb egy öreg, rozsdás autó!;Hasznos infók;Hasznos infók;;Hasznos infók;
1380;https://www.alapjarat.hu/verseny/lewis-hamilton-nyert-azerbajdzsanban/;Lewis Hamilton nyert Azerbajdzsánban!;Verseny;Rajtrács;;F1;
1381;https://www.alapjarat.hu/verseny/emlekezz-a-vilag-egyik-legnagyszerubb-pilotajara-ayrton-sennara/;Emlékezz a világ egyik legnagyszerűbb pilótájára, Ayrton Sennára;Verseny;El Mondó;;Sztori;
1382;https://www.alapjarat.hu/tech/van-ami-plasztikazas-nelkul-is-izgato-1973-bmw-3-0-csl/;Van, ami plasztikázás nélkül is izgató: 1973 BMW 3.0 CSL;Tech;El Mondó;;Sztori;
1383;https://www.alapjarat.hu/nagyvilag-bulvar/bulvar/ettol-a-lamborghinitol-valik-meg-ferenc-papa/;Ettől a Lamborghinitől válik meg Ferenc pápa;Bulvár;Aktuális;;Aktuális;
1384;https://www.alapjarat.hu/kozossegi/opel-talin-jartam-egy-kedves-part-talaltam/;Opel talin jártam, egy kedves párt találtam!;Közösségi;Közös csapatás;;Közös csapatás;
1385;https://www.alapjarat.hu/tech/nurburgringen-az-uj-mercedes-benz-gls/;Nürburgringen az új Mercedes-Benz GLS;Tech;Aktuális;;Aktuális;
1386;https://www.alapjarat.hu/tech/erkezik-a-nyujtott-lexus-rx-l/;Érkezik a nyújtott Lexus RX L;Tech;Aktuális;;Aktuális;
1387;https://www.alapjarat.hu/verseny/cel-a-formula-e-interju-nathanael-berthon-autoversenyzovel/;Cél a Formula-E – Interjú Nathanaël Berthon autóversenyzővel;Verseny;Rajtrács;;Formula-E;
1388;https://www.alapjarat.hu/tech/z-vilaghaboru-1970-es-chevrolet-camaro-z28/;Z világháború: 1970-es Chevrolet Camaro Z28;Tech;Tuning;;Tuning;
1389;https://www.alapjarat.hu/nagyvilag-bulvar/magyarorszagon-az-uj-g-osztaly-galeria/;Magyarországon az új G-osztály! - GALÉRIA;Nagyvilág;Aktuális;;Aktuális;
1390;https://www.alapjarat.hu/media/kepek/igy-valik-az-elhivatottsag-hivatalla/;Így válik az elhivatottság hivatássá;Képek;El Mondó;Média;Sztori,Képek;
1391;https://www.alapjarat.hu/verseny/elet-a-bakui-f1-futam-utan/;Élet a bakui F1 futam után;Verseny;Rajtrács;;F1;
1392;https://www.alapjarat.hu/teszt/seat-arona-1-0-tsi-xcellence-teszt/;Seat Arona 1.0 TSI Xcellence – Teszt;Teszt;Autóteszt;;Új autók tesztje;
1393;https://www.alapjarat.hu/tech/das-rod-1973-as-hot-rod-volkswagen-bogar/;Das Rod – 1973-as Hot-rod Volkswagen Bogár;Tech;Tuning;;Tuning;
1394;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/top-10-crossover-hatchbak-2018-ban/;Top 10 Crossover Hatchback 2018-ban;Nagyvilág;El Mondó;;Top;
1395;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/tarolnak-a-toyota-es-a-lexus-hibridek/;Tarolnak a Toyota és a Lexus hibridek;Nagyvilág;Aktuális;;Aktuális;
